,index,Data,Hora,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (Kj/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)",region,state,station,station_code,latitude,longitude,height
117,117,2000-05-13,21:00,0.0,1001.3,1001.9,1001.3,96,24.6,23.0,24.6,24.5,23.1,22.7,91,89,91,41,4.7,2.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
118,118,2000-05-13,22:00,0.0,1002.1,1002.1,1001.3,45,24.5,23.0,24.6,24.4,23.2,22.9,93,90,92,58,12.0,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
119,119,2000-05-13,23:00,0.0,1002.6,1002.6,1002.1,-9999,24.3,23.2,24.6,24.0,23.2,23.0,95,91,93,45,2.0,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
120,120,2000-05-14,00:00,0.0,1003.6,1003.6,1002.7,-9999,23.6,23.1,24.3,23.5,23.3,23.0,97,93,97,275,0.9,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
121,121,2000-05-14,01:00,0.0,1004.7,1004.7,1003.6,-9999,23.4,22.9,23.7,23.4,23.2,22.9,97,97,97,253,2.7,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
122,122,2000-05-14,02:00,0.0,1005.3,1005.4,1004.7,-9999,23.4,23.0,23.9,23.4,23.3,22.9,98,96,97,332,12.3,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
123,123,2000-05-14,03:00,0.0,1005.5,1005.6,1005.3,-9999,23.9,23.0,24.0,23.3,23.4,22.9,98,95,95,360,2.0,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
124,124,2000-05-14,04:00,0.0,1005.1,1005.6,1005.1,-9999,23.4,22.8,23.9,23.4,23.0,22.8,97,95,97,359,12.5,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
125,125,2000-05-14,05:00,0.0,1004.8,1005.1,1004.8,-9999,23.2,22.8,23.5,22.9,23.0,22.4,98,96,98,140,2.8,0.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
126,126,2000-05-14,06:00,0.0,1003.9,1004.8,1003.9,-9999,23.0,22.6,23.2,22.9,22.8,22.5,98,98,98,222,0.4,0.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
127,127,2000-05-14,07:00,0.0,1003.5,1003.9,1003.5,-9999,23.0,22.7,23.2,22.9,22.8,22.6,98,98,98,61,0.6,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
128,128,2000-05-14,08:00,0.0,1003.7,1003.8,1003.4,-9999,23.5,22.9,23.6,22.8,23.1,22.4,98,96,96,23,4.3,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
129,129,2000-05-14,09:00,0.0,1003.8,1003.8,1003.3,-9999,23.0,22.6,23.5,22.7,22.8,22.2,98,96,98,278,2.4,0.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
130,130,2000-05-14,10:00,0.0,1004.8,1004.8,1003.8,-9999,22.7,22.3,23.0,22.5,22.7,22.1,98,97,98,311,75.7,0.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
131,131,2000-05-14,11:00,0.0,1005.5,1005.5,1004.8,140,23.7,23.3,23.7,22.6,23.3,22.3,98,98,98,61,2.0,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
132,132,2000-05-14,12:00,0.0,1006.0,1006.0,1005.2,931,26.8,24.2,26.9,23.8,24.4,23.2,98,83,86,103,1.7,0.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
133,133,2000-05-14,13:00,0.0,1006.4,1006.5,1005.9,1555,27.7,24.4,27.7,26.6,24.5,23.8,87,82,82,104,2.6,1.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
134,134,2000-05-14,14:00,0.0,1006.4,1006.5,1006.4,2503,28.1,23.6,28.6,27.5,24.7,23.2,83,75,76,112,3.7,2.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
135,135,2000-05-14,15:00,0.0,1006.1,1006.4,1006.1,2727,29.2,23.7,29.3,28.1,24.2,23.2,78,70,72,121,5.1,2.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
136,136,2000-05-14,16:00,0.0,1005.1,1006.1,1005.1,3291,29.5,23.5,29.9,28.9,24.2,23.2,75,68,70,101,4.4,2.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
137,137,2000-05-14,17:00,0.0,1003.6,1005.1,1003.6,3238,30.6,23.6,30.7,29.4,24.6,23.0,74,64,67,112,5.0,2.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
138,138,2000-05-14,18:00,0.0,1002.5,1003.7,1002.5,2832,30.7,23.5,30.7,30.1,23.8,22.8,67,64,66,87,5.1,2.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
139,139,2000-05-14,19:00,0.0,1001.2,1002.4,1001.2,2459,31.0,22.9,31.1,30.3,23.8,22.9,68,62,62,76,5.4,2.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
140,140,2000-05-14,20:00,0.0,1001.2,1001.3,1001.2,1662,30.7,23.1,31.1,30.4,23.3,22.4,65,61,64,71,4.4,1.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
141,141,2000-05-14,21:00,0.0,1001.2,1001.2,1000.8,947,30.1,23.2,30.7,30.1,23.4,22.6,67,62,67,76,3.9,1.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
142,142,2000-05-14,22:00,0.0,1001.9,1001.9,1001.2,247,28.6,23.7,30.2,28.6,23.7,23.1,75,66,75,37,3.4,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
143,143,2000-05-14,23:00,0.0,1002.6,1002.6,1001.9,-9999,27.4,23.9,28.6,27.4,24.0,23.7,81,75,81,8,2.2,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
144,144,2000-05-15,00:00,0.0,1003.4,1003.4,1002.6,-9999,25.6,23.7,27.4,25.6,24.0,23.6,90,81,89,224,7.0,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
145,145,2000-05-15,01:00,0.0,1004.3,1004.3,1003.5,-9999,25.8,23.8,26.1,25.4,24.0,23.2,92,85,88,346,1.2,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
146,146,2000-05-15,02:00,0.0,1004.5,1004.5,1004.3,-9999,25.5,23.7,25.9,24.8,24.0,23.3,93,86,90,13,1.3,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
147,147,2000-05-15,03:00,0.0,1004.6,1004.6,1004.4,-9999,24.7,23.5,25.4,24.5,23.7,23.4,95,90,93,328,93.5,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
148,148,2000-05-15,04:00,0.0,1004.6,1004.7,1004.5,-9999,25.0,23.3,25.0,24.5,23.6,23.3,94,91,91,327,92.8,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
149,149,2000-05-15,05:00,0.0,1004.4,1004.7,1004.4,-9999,25.4,23.2,25.6,25.0,23.5,23.2,91,87,88,331,2.2,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
150,150,2000-05-15,06:00,0.0,1003.4,1004.4,1003.4,-9999,24.7,23.2,25.4,24.7,23.4,23.1,92,88,92,291,1.7,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
151,151,2000-05-15,07:00,0.0,1003.0,1003.3,1003.0,-9999,24.1,23.1,25.1,24.1,23.3,22.9,94,88,94,125,1.5,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
152,152,2000-05-15,08:00,0.0,1003.1,1003.1,1002.9,-9999,24.0,23.2,24.5,23.9,23.4,23.1,96,93,96,299,0.8,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
153,153,2000-05-15,09:00,0.0,1003.5,1003.5,1003.1,-9999,23.8,23.1,24.3,23.8,23.3,23.0,96,93,96,290,1.0,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
154,154,2000-05-15,10:00,0.0,1003.7,1003.7,1003.5,-9999,23.5,22.8,24.4,23.5,23.1,22.8,96,92,96,259,1.7,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
155,155,2000-05-15,11:00,0.0,1004.3,1004.3,1003.7,236,25.7,23.2,25.7,23.5,23.5,22.8,97,85,86,318,2.1,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
156,156,2000-05-15,12:00,0.0,1005.0,1005.0,1004.3,992,28.2,23.6,28.2,25.7,24.0,23.0,87,74,76,90,10.4,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
157,157,2000-05-15,13:00,0.0,1005.7,1005.7,1005.0,1436,28.5,23.7,28.8,27.9,24.4,22.8,80,71,75,99,2.0,0.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
158,158,2000-05-15,14:00,0.0,1005.7,1005.7,1005.6,2188,29.9,23.6,29.9,28.6,24.2,23.0,75,69,69,111,2.8,1.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
159,159,2000-05-15,15:00,0.0,1004.8,1005.7,1004.8,2669,30.2,24.2,30.5,29.4,24.9,23.6,74,68,70,84,3.3,1.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
160,160,2000-05-15,16:00,0.0,1003.6,1004.8,1003.6,1908,30.7,24.2,31.1,28.5,24.9,23.9,78,68,68,117,3.9,2.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
161,161,2000-05-15,17:00,0.2,1002.9,1003.6,1002.7,3170,27.7,24.9,31.8,27.7,25.5,23.7,85,64,85,152,8.7,3.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
162,162,2000-05-15,18:00,6.4,1001.8,1002.9,1001.6,2155,27.0,24.6,27.4,25.6,25.8,24.4,96,85,87,152,7.5,1.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
163,163,2000-05-15,19:00,0.0,1001.3,1001.8,1001.2,753,25.7,23.7,27.0,25.7,24.9,23.5,91,86,88,152,5.1,1.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
164,164,2000-05-15,20:00,0.0,1000.6,1001.3,1000.6,482,26.2,23.8,26.3,25.7,24.4,23.6,92,85,86,189,2.8,1.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
165,165,2000-05-15,21:00,0.0,1000.6,1000.6,1000.3,356,26.2,24.0,26.4,26.2,24.4,23.6,90,85,88,179,2.2,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
166,166,2000-05-15,22:00,0.0,1002.1,1002.1,1000.6,78,25.4,23.8,26.2,25.4,24.2,23.5,92,86,91,136,1.6,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
167,167,2000-05-15,23:00,0.0,1002.4,1002.5,1002.1,-9999,25.0,24.0,26.0,24.7,24.2,23.7,96,88,94,228,1.2,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
168,168,2000-05-16,00:00,0.0,1002.9,1002.9,1002.4,-9999,25.4,24.1,25.4,24.8,24.2,24.0,96,92,92,7,1.3,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
169,169,2000-05-16,01:00,0.0,1003.7,1003.7,1002.9,-9999,25.5,23.9,25.7,25.4,24.1,23.9,92,90,90,323,2.2,1.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
170,170,2000-05-16,02:00,0.0,1004.0,1004.0,1003.7,-9999,24.6,23.8,25.6,24.6,23.9,23.8,96,90,96,244,32.1,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
171,171,2000-05-16,03:00,0.0,1004.2,1004.3,1004.0,-9999,24.7,23.7,25.0,24.6,23.9,23.7,96,93,95,293,1.3,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
172,172,2000-05-16,04:00,0.0,1004.0,1004.2,1004.0,-9999,24.9,23.7,24.9,24.6,23.8,23.7,95,93,93,334,1.1,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
173,173,2000-05-16,05:00,0.0,1003.4,1004.0,1003.4,-9999,24.6,23.8,24.9,24.5,23.8,23.6,96,93,95,294,2.2,1.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
174,174,2000-05-16,06:00,0.0,1002.6,1003.3,1002.6,-9999,24.4,23.7,24.6,24.4,23.8,23.6,95,95,95,303,2.3,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
175,175,2000-05-16,07:00,0.0,1002.2,1002.6,1002.2,-9999,24.3,23.5,24.4,24.3,23.7,23.5,96,95,95,307,2.9,1.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
176,176,2000-05-16,08:00,0.0,1002.4,1002.4,1002.1,-9999,24.1,23.5,24.3,24.1,23.5,23.4,96,95,96,314,3.1,1.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
177,177,2000-05-16,09:00,0.0,1002.9,1002.9,1002.4,-9999,24.2,23.4,24.2,24.1,23.4,23.4,96,95,95,322,2.3,1.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
178,178,2000-05-16,10:00,0.0,1003.4,1003.4,1002.9,-9999,23.9,23.3,24.2,23.9,23.4,23.3,96,95,96,300,3.0,1.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
179,179,2000-05-16,11:00,0.0,1004.3,1004.3,1003.4,134,24.3,23.4,24.3,23.9,23.4,23.2,96,94,94,321,3.6,1.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
180,180,2000-05-16,12:00,0.0,1005.1,1005.1,1004.3,480,25.3,23.5,25.3,24.3,23.6,23.2,94,89,90,321,5.0,2.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
181,181,2000-05-16,13:00,0.0,1005.8,1005.8,1005.2,1265,26.3,23.3,26.5,25.4,23.9,23.3,90,83,83,302,6.3,2.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
182,182,2000-05-16,14:00,0.0,1006.0,1006.2,1005.8,1387,27.7,24.1,27.7,26.0,24.1,23.3,86,81,81,322,5.6,2.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
183,183,2000-05-16,15:00,0.0,1006.1,1006.2,1006.0,2726,29.4,23.5,29.4,27.8,24.4,23.4,80,70,70,348,6.3,2.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
184,184,2000-05-16,16:00,0.0,1005.2,1006.1,1005.1,2228,27.4,22.9,30.7,27.4,24.2,22.9,77,65,77,17,7.6,4.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
185,185,2000-05-16,17:00,0.0,1003.8,1005.1,1003.8,905,26.5,22.2,27.6,26.5,23.1,22.2,79,74,77,30,7.2,2.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
186,186,2000-05-16,18:00,0.0,1002.5,1003.7,1002.5,767,26.8,23.2,26.8,26.2,23.9,22.2,87,78,81,338,3.9,1.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
187,187,2000-05-16,19:00,0.0,1001.7,1002.5,1001.7,1541,28.6,23.1,28.7,26.8,23.9,23.0,82,72,72,355,3.2,0.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
188,188,2000-05-16,20:00,0.0,1001.2,1001.6,1001.2,1126,28.3,23.6,29.4,27.2,24.3,22.6,82,69,76,105,3.2,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
189,189,2000-05-16,21:00,0.0,1001.6,1001.6,1001.3,649,28.0,23.9,28.5,27.6,24.1,23.5,80,76,78,133,2.1,1.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
190,190,2000-05-16,22:00,0.0,1001.9,1001.9,1001.6,160,25.7,24.1,28.0,25.7,24.3,23.4,91,77,91,208,1.8,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
191,191,2000-05-16,23:00,0.0,1002.4,1002.4,1001.9,-9999,24.9,23.7,26.1,24.9,24.1,23.7,94,87,93,327,0.4,0.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
192,192,2000-05-17,00:00,0.0,1003.1,1003.1,1002.3,-9999,25.0,23.9,25.1,24.9,24.1,23.8,95,93,94,27,0.8,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
193,193,2000-05-17,01:00,0.0,1003.9,1003.9,1003.1,-9999,25.0,23.9,25.6,24.6,24.0,23.7,95,90,93,51,1.2,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
194,194,2000-05-17,02:00,0.0,1004.9,1004.9,1003.9,-9999,24.4,23.7,25.0,24.3,23.8,23.6,96,93,96,319,0.8,0.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
195,195,2000-05-17,03:00,0.0,1005.5,1005.5,1004.8,-9999,24.4,23.7,24.7,24.2,23.9,23.6,97,95,96,321,0.8,0.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
196,196,2000-05-17,04:00,0.0,1004.7,1005.5,1004.7,-9999,25.3,23.8,25.3,24.4,24.2,23.7,97,92,92,350,1.9,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
197,197,2000-05-17,05:00,0.0,1004.0,1004.7,1004.0,-9999,24.5,23.7,25.3,24.2,23.8,23.5,96,92,95,336,1.6,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
198,198,2000-05-17,06:00,0.0,1003.7,1004.1,1003.7,-9999,24.1,23.6,24.9,24.1,23.9,23.5,97,94,97,353,11.9,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
199,199,2000-05-17,07:00,0.0,1003.0,1003.7,1002.8,-9999,23.8,23.2,24.3,23.7,23.7,23.2,97,96,97,289,1.0,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
200,200,2000-05-17,08:00,0.0,1003.0,1003.0,1002.8,-9999,23.6,23.2,23.8,23.4,23.3,22.9,97,97,97,251,78.7,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
201,201,2000-05-17,09:00,0.0,1004.0,1004.0,1003.0,-9999,24.2,23.5,24.2,23.5,23.6,23.0,98,96,96,310,1.6,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
202,202,2000-05-17,10:00,0.0,1004.3,1004.3,1004.0,-9999,24.7,23.6,24.8,24.2,23.6,23.4,96,92,93,322,2.0,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
203,203,2000-05-17,11:00,0.0,1005.0,1005.0,1004.3,69,24.9,23.5,25.0,24.7,23.6,23.5,94,91,92,320,4.1,1.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
204,204,2000-05-17,12:00,0.0,1006.5,1006.5,1005.0,163,25.0,23.1,25.0,24.9,23.6,23.1,92,89,89,320,2.8,1.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
205,205,2000-05-17,13:00,0.2,1007.7,1007.7,1006.5,85,24.5,23.0,25.0,24.5,23.4,22.9,93,88,91,93,3.1,1.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
206,206,2000-05-17,14:00,2.0,1007.9,1008.1,1007.7,110,24.3,23.6,24.5,24.3,23.6,22.8,96,91,95,68,2.8,1.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
207,207,2000-05-17,15:00,2.2,1007.7,1008.1,1007.7,339,24.5,23.4,24.5,24.3,23.7,23.2,96,93,94,49,3.9,1.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
208,208,2000-05-17,16:00,0.2,1007.3,1007.7,1007.3,418,24.7,23.5,24.7,24.5,23.8,23.4,95,93,93,44,3.9,1.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
209,209,2000-05-17,17:00,0.0,1006.5,1007.3,1006.5,850,24.9,22.8,24.9,24.4,23.6,22.3,94,87,88,76,5.9,1.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
210,210,2000-05-17,18:00,0.0,1004.8,1006.5,1004.8,1423,25.4,23.0,26.0,24.9,23.5,22.5,90,83,87,88,4.4,1.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
211,211,2000-05-17,19:00,0.0,1003.2,1004.7,1003.2,1367,26.2,23.2,26.2,25.4,23.4,22.7,88,83,83,74,3.8,1.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
212,212,2000-05-17,20:00,0.0,1002.6,1003.2,1002.6,957,26.4,22.9,26.5,26.0,23.4,22.5,84,79,81,182,2.9,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
213,213,2000-05-17,21:00,0.0,1003.1,1003.1,1002.6,451,25.8,23.2,26.6,25.8,23.6,22.7,86,80,85,93,1.5,0.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
214,214,2000-05-17,22:00,0.0,1003.4,1003.5,1003.1,101,25.5,23.2,25.8,25.5,23.4,22.9,87,85,87,336,2.0,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
215,215,2000-05-17,23:00,0.0,1004.0,1004.0,1003.4,-9999,24.8,23.2,25.5,24.8,23.2,22.7,91,87,91,301,1.6,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
216,216,2000-05-18,00:00,0.0,1005.0,1005.0,1004.1,-9999,23.8,22.9,24.7,23.8,23.1,22.8,95,91,95,355,1.4,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
217,217,2000-05-18,01:00,0.0,1005.7,1005.7,1005.0,-9999,24.3,22.9,24.9,23.8,23.2,22.9,95,90,92,320,1.9,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
218,218,2000-05-18,02:00,0.0,1006.1,1006.2,1005.6,-9999,24.3,23.1,24.3,23.9,23.1,22.9,95,92,93,321,46.7,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
219,219,2000-05-18,03:00,0.0,1006.3,1006.3,1006.1,-9999,24.3,22.6,24.7,23.8,23.1,22.4,95,90,90,17,1.9,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
220,220,2000-05-18,04:00,0.0,1006.3,1006.3,1006.0,-9999,24.3,23.1,24.5,24.3,23.1,22.5,93,89,93,38,43.9,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
221,221,2000-05-18,05:00,0.0,1005.7,1006.3,1005.7,-9999,24.0,22.9,24.2,23.6,23.1,22.9,97,93,93,42,1.6,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
222,222,2000-05-18,06:00,0.0,1005.3,1005.7,1005.3,-9999,23.8,22.7,24.1,23.7,22.9,22.7,95,93,94,1,2.4,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
223,223,2000-05-18,07:00,0.0,1004.9,1005.3,1004.9,-9999,23.3,22.7,23.8,23.3,22.7,22.6,97,93,97,193,5.6,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
224,224,2000-05-18,08:00,0.0,1005.2,1005.2,1004.8,-9999,23.3,22.6,23.4,23.1,22.8,22.6,97,96,96,334,2.1,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
225,225,2000-05-18,09:00,0.0,1005.8,1005.8,1005.1,-9999,23.9,22.5,23.9,23.3,22.7,22.4,96,92,92,13,3.5,1.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
226,226,2000-05-18,10:00,0.0,1006.2,1006.2,1005.8,-9999,23.6,22.5,23.9,23.6,22.6,22.4,94,92,93,2,3.3,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
227,227,2000-05-18,11:00,0.0,1007.0,1007.0,1006.2,108,24.2,22.6,24.2,23.6,22.7,22.5,94,91,91,26,18.4,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
228,228,2000-05-18,12:00,0.0,1007.4,1007.4,1007.0,483,25.2,22.9,25.2,24.2,23.0,22.7,92,87,87,329,2.7,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
229,229,2000-05-18,13:00,0.0,1007.8,1007.8,1007.4,1372,28.0,23.3,28.0,25.2,24.0,22.7,88,75,75,73,4.6,0.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
230,230,2000-05-18,14:00,0.0,1007.7,1007.9,1007.7,2353,28.6,23.6,28.6,27.4,24.4,23.4,82,74,74,106,3.5,1.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
231,231,2000-05-18,15:00,0.0,1007.6,1007.8,1007.6,2015,28.7,23.7,29.0,27.6,24.3,23.3,80,71,74,111,3.9,2.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
232,232,2000-05-18,16:00,0.0,1006.8,1007.5,1006.8,3169,29.9,23.3,30.5,28.7,24.4,22.5,75,63,68,91,4.1,2.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
233,233,2000-05-18,17:00,0.0,1005.4,1006.7,1005.4,2687,31.1,23.4,31.1,29.1,23.7,22.4,70,61,63,132,3.7,1.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
234,234,2000-05-18,18:00,0.0,1004.0,1005.4,1004.0,3047,30.6,23.1,31.5,30.6,24.1,21.7,67,58,65,87,4.1,1.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
235,235,2000-05-18,19:00,0.0,1003.1,1004.0,1003.1,1588,30.3,23.5,30.4,29.3,23.5,22.1,69,63,67,103,3.4,1.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
236,236,2000-05-18,20:00,0.0,1002.1,1003.0,1002.1,1526,30.7,23.2,30.8,29.5,24.1,22.1,70,61,64,117,3.8,1.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
237,237,2000-05-18,21:00,0.0,1002.5,1002.5,1002.1,937,29.7,23.4,30.9,29.7,23.6,22.6,70,63,69,154,2.9,1.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
238,238,2000-05-18,22:00,0.0,1003.0,1003.0,1002.5,171,26.9,23.7,29.6,26.9,23.9,23.2,83,70,83,181,2.7,1.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
239,239,2000-05-18,23:00,0.0,1003.7,1003.7,1003.0,-9999,26.2,23.7,26.9,25.8,23.7,23.4,88,82,86,172,1.9,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
